video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,number_of_words,list_of_words_separated_by_spaces
JoelKimBooster,15,16,0,13,15,391,450,5,themiddlethatseemscloser
JoelKimBooster,19,21,0,16,19,481,570,13,andthenboosterrightthereattheendwe'llthat'sjustaword
JoelKimBooster,41,42,0,21,41,631,1230,71,what'shappeningthereandthereasonIhavethisverygoofynameisyesIwasadoptedbyanicewhitemidwesterncoupleinthemideightieslikemanyKoreanbabieswhere%HESITATIONKoreainthemideightiesifyou'rearoundyouprobablyrememberitwastheonlycountrythatwouldflyababytotheU.S.andyoudidn'thavetogoandpickitupsoitwas
JoelKimBooster,44,45,0,42,44,1261,1320,6,muchtheGrubHubthebaby'sfact
JoelKimBooster,48,49,0,45,48,1351,1440,10,itwasdeliveredbyaverygrumpymanona
JoelKimBooster,52,53,0,49,52,1471,1560,8,forgotmymom'sPepsiwouldn'tgobackfor
JoelKimBooster,63,70,0,53,63,1591,1890,36,disaster%HESITATIONsaysyoucanmatchitwasalittleweirdgoingupintheMidwestwiththisspaceinthatfamilyImeanIliterallyknewIwasgaybeforeIknewIwasAsian
JoelKimBooster,74,75,0,70,74,2101,2220,17,exactlyfreedomasquiteashockwhenIfinallyfoundoutIwanttoyouknowlike
JoelKimBooster,89,90,0,75,89,2251,2670,52,butit'sweirdtotomebecausewetalksomuchinthiscountryabouthowlikethesouthisthemostracistpartofourcountrybutIcantellyouwithfullauthoritythattheMidwestisjustasracistasthesouthitjusthasnoneofthepersonality
JoelKimBooster,92,99,0,90,92,2701,2760,7,hatredandviolencebutnosweettoo
JoelKimBooster,117,118,0,99,117,2971,3510,59,allgetthroughthewestcoastofreallydon'tweara%HESITATIONyeahit'susstraightIwasitwasverydifficultformegrowingupinthatenvironmentbecausetheydon'tneedalotoflikeculturalexpectationsofwhatanAsianpersonshouldbeinthiscountryyouknowlikeI'mterribleatmathIdon'tknow
JoelKimBooster,120,125,0,118,120,3541,3600,5,Imightthinkit'shuge
JoelKimBooster,135,136,0,125,135,3751,4050,27,constantlydisappointingwhitepeopleI%HESITATIONterribleIactuallydon'tknowifit'sthatbigornotbecauseeverytimeIlookatitit'spixelatedso
JoelKimBooster,139,141,0,136,139,4081,4170,3,okaygoodsome
JoelKimBooster,143,144,0,141,143,4231,4290,4,guysI'msingleto
JoelKimBooster,161,163,0,144,161,4321,4830,65,beensingleforawhilenowmyfriendstheytrytohelpmeouttogivemealotofadvicetherewaslikeJoellikedon'tbesothirstydon'tbesodesperateatlikeplayhardtogetthat'stheonethatIhearthemouseplayhardtogetwhichisverydifficultformetodobecauseI'mveryeasytoget
JoelKimBooster,273,276,1,145,273,4351,8190,392,nowmyfriendstheytrytohelpmeouttogivemealotofadvicetherewaslikeJoellikedon'tbesothirstydon'tbesodesperateatlikeplayhardtogetthat'stheonethatIhearthemouseplayhardtogetwhichisverydifficultformetodobecauseI'mveryeasytogetsoIverysexuallygullibleI'vebeentrickedintoalotofsituationsthatI'msoavailablethatinthelastcalendaryearthisisahundredpercenttrueI'vebeenstoodupbythreedifferentmenonthreedifferentfirstday%HESITATIONyeahIknowitsucks%HESITATIONIthinkIthinkthehardestpartaboutthatformethoughisjustnotknowinghowthosemendiedyouknowfromcurrentnotknowingthathurtsthemostsoIwasaprettygaykidgrowingup%HESITATIONwhichisactuallylikearidiculouspremiseforajokemanygaycomedianshavethispromisebutwhatdoesthatactuallymeanbecausehaveyouguysevermetasixyearoldthey'reallhellagainherenowIdon'tknowwhatcriteriawereusingtoprojectourexpectationsofsexualityontoachildbutthere'snotasixyearoldinthiscountrycrushingpostsrightnowareennobledsaysthatitdoesn'thappen%HESITATIONbutforthesakeof%HESITATIONmyjobIwasprettygay%HESITATIONanditwasnevermoreapparentthanChristmasnineteenninetysixIwantedwhateverylittleboyinthenationwantedforChristmasyouguysknowwhatitisthecrampingCarlponybythecabbagepatchcompanyannnndmymomwassupercoolshegotitformeIopeneduponChristmasmorningandstartedcrampingandcurlingrightawaymydadlessenthusedhelookedatmymomandhewaslikeJanetwhatthehelllikewhywouldyougetinthisgirl'stoythisisatoyforgirlsandmymomlookedatmydadandwaslikewellcanmybrotherBobheusedtogetbabydollsforChristmasandnowhe'sapediatriciansoandmydadrightwelookedatmymomwaslikewhatthehelldoyouthinkisgoingtobeenforcedhairstylistlikewhattheendgamehere
JoelKimBooster,185,192,0,163,185,4891,5550,64,gullibleI'vebeentrickedintoalotofsituationsthatI'msoavailablethatinthelastcalendaryearthisisahundredpercenttrueI'vebeenstoodupbythreedifferentmenonthreedifferentfirstday%HESITATIONyeahIknowitsucks%HESITATIONIthinkIthinkthehardestpartaboutthatformethoughisjustnotknowinghowthosemen
JoelKimBooster,209,210,0,192,209,5761,6270,52,currentnotknowingthathurtsthemostsoIwasaprettygaykidgrowingup%HESITATIONwhichisactuallylikearidiculouspremiseforajokemanygaycomedianshavethispromisebutwhatdoesthatactuallymeanbecausehaveyouguysevermetasixyearoldthey'reallhell
JoelKimBooster,219,220,0,210,219,6301,6570,32,Idon'tknowwhatcriteriawereusingtoprojectourexpectationsofsexualityontoachildbutthere'snotasixyearoldinthiscountrycrushingpostsrightnoware
JoelKimBooster,245,246,0,220,245,6601,7350,80,saysthatitdoesn'thappen%HESITATIONbutforthesakeof%HESITATIONmyjobIwasprettygay%HESITATIONanditwasnevermoreapparentthanChristmasnineteenninetysixIwantedwhateverylittleboyinthenationwantedforChristmasyouguysknowwhatitisthecrampingCarlponybythecabbagepatchcompanyannnndmymomwassupercoolshegotitformeIopeneduponChristmasmorningandstartedcrampingandcurlingright
JoelKimBooster,264,145,1,246,264,7381,7920,61,mydadlessenthusedhelookedatmymomandhewaslikeJanetwhatthehelllikewhywouldyougetinthisgirl'stoythisisatoyforgirlsandmymomlookedatmydadandwaslikewellcanmybrotherBobheusedtogetbabydollsforChristmasandnowhe'sapediatricianso
JuddApatow,2,3,1,0,2,1,60,9,Iknowit'snotthatexcitingtoseeme
JuddApatow,10,14,1,3,10,91,300,26,thatfamousthisismylevelofpainifI'mwalkingdownthestreetandsomebodysaysareyouJuddApatowifIsaynoViggo
JuddApatow,18,19,1,14,18,421,540,15,mykidsdon'tfindmefunnywhichreallypissesmeoffbecausethat'sallI
JuddApatow,26,29,1,19,26,571,780,25,butIthinkeverykidthingsaredeadasgoofyevenlikeJohnnyDepp'skidlet'sbelikeohgodmydadwiththosefreaking
JuddApatow,31,33,1,29,31,871,930,8,thisisapirateshipitscostsgo
JuddApatow,40,42,1,33,40,991,1200,18,Ilivewiththethreeohwomenthreeabeautifulwomenthethreeagesofthesamewoman
JuddApatow,56,64,1,42,56,1261,1680,55,andIliketheweirdguyinthehouseyouknowbecausethere'ssomanythingsincommonwecantalkabouttheytalkabouttheirhairandhowtomakethecurllookrighthowtowaxtheireyebrowsandI'mjustliketheweirdguydiscoandcanyouputoppositeona
JuddApatow,69,70,1,64,69,1921,2070,18,IlikekindoflikeintobeinglikeanuglyguyI'mprettyprouglybecausewehad
JuddApatow,73,74,1,70,73,2101,2190,10,beautifulwomenandIwouldlikethetrollinthe
JuddApatow,78,82,1,74,78,2221,2340,15,undertheyouknowyoudon'tknowthemoviereallylikeyouandyourcat
JuddApatow,83,85,1,82,83,2461,2490,3,mewhomedrese
JuddApatow,88,90,1,85,88,2551,2640,4,fadesinthewith
JuddApatow,105,106,1,90,105,2701,3150,56,Inowmydaughterisseventeenyearsoldisn'tboyscomingaroundandeverytimeaboycomesrunninglikegeneticallydoeswanttostrikethemyouknowIhadthatandthenintoitswhiletheboywillshowupwhowho'sreallylikeastrangerweirdkidandsothat'showIthink%HESITATION
JuddApatow,112,115,1,106,112,3181,3360,26,meinhighschoolandIthinkmydaughterwhydoyouthinkthatkidandthenshe'llgobecausehe'sanerdIlikeyou
JuddApatow,116,117,1,115,116,3451,3480,2,throughpeople
JuddApatow,119,120,1,117,119,3511,3570,1,willow
JuddApatow,121,122,1,120,121,3601,3630,2,seniorto
JuddApatow,128,129,1,122,128,3661,3840,18,%HESITATIONI%HESITATIONI'mveryproudoftheJewsitfeelslikewe'renotgettingthatmuchtrouble
JuddApatow,141,142,1,129,141,3871,4230,34,intheworldweredoingwellwedon'tmindifyoudraw%HESITATIONSirdrawourgodsyeah%HESITATIONwhenweshouldmindbecauseanyaccuratedrawingofaJewishpersonisinherentlyanti
JuddApatow,145,149,2,142,145,4261,4350,8,aperfectdrawingofmeislike****
JuddApatow,161,171,2,149,161,4471,4830,44,%HESITATIONCosbyisstilloutontheroadisnotwheredoyoulikedoingstandupwhatdoyouthinkasactorslikedotheycanstilltalkaboutityeahyouthinkhelikessayslikeYemenwhenintroublewiththe
JuddApatow,174,175,2,171,174,5131,5220,5,yeahitisbluedog
JuddApatow,178,179,2,175,178,5251,5340,6,isthissomethingthatyoudid
JuddApatow,183,185,2,179,183,5371,5490,11,liketheotherdaytherewasontheballotinthe
JuddApatow,186,187,2,185,186,5551,5580,5,Iwantedtoreadthe
JuddApatow,192,193,2,187,192,5611,5760,18,soIgotagoodvibetoFloridagetIsnuckoutyouareawaytoget
JuddApatow,197,198,2,193,197,5791,5910,15,butIhitthePiperatthenextdayIgotupandhitthe
JuddApatow,200,207,2,198,200,5941,6000,2,andthen
JuddApatow,211,213,2,207,211,6211,6330,13,hesaidtomewhatisthislaborofloverategoinginto
JuddApatow,215,219,2,213,215,6391,6450,7,andIsaiddoyoulikeyour
JuddApatow,225,229,1,219,225,6571,6750,19,doyoulikethedeathhouseyetwellthenyouhaveacatyougoandshuttheFloyd
KevinNealon1,9,10,0,0,9,1,270,39,godit'sIIamveryexcitedtobehereI'vehadagreatweekIjustgotanelectriccarsweetitissweetit'sintheshopnowwe'rehavingagasengineputinitbut
KevinNealon1,27,29,0,10,27,301,810,61,callitisthebestsouniqueyouknowIjustmissedgassingupmycarannualpatrolinagaspricesarecomingdownsomuchandthengobackupagainit'sallconfusingandIdon'tgetitbecauseIwasinthepharmacycoupledaysagoIsawthepetroleumjellyhasnotgoneuponecent
KevinNealon1,34,36,0,29,34,871,1020,19,tobettercarscanrunapetroleumjellynowbeprettycoolbehardtogetintothoughbut
KevinNealon1,61,64,0,36,61,1081,1830,65,workinginthereyouworkinayoudowhatyougottadoyouknowwhatI'msayingbutI'mtellingyouthisthingisaBabemagnetwhichIdon'tmebecauseI'vebeenmarriedforthelastthirteenyearsbhaktaIstilllikethelooktheoutsideofthatwehonestlyIIgotawanderingeyebutluckilymyothereyesa
KevinNealon1,75,76,0,64,75,1921,2250,32,outwonderingeyeslikeababybutit'sgotbacktomyplaceuplittledrinkandthenthelazyeyecomesroundofficelookslikealotofworkthisis
KevinNealon1,86,87,0,76,86,2281,2580,35,nobodyaskedmelastweekwhenmybestpickuplinewasn'tyouknowlikeIsaidI'vebeenmarriedforthelastthirteenyearssomybestpickuplineisHeyareyouawake
KevinNealon1,98,100,0,87,98,2611,2940,13,anywaysoyouguyscanfollowmeonTwitteroronamberalert
KevinNealon1,106,107,0,100,106,3001,3180,16,myTwitteristhatKevinunderscoreKneelandandmyamberalertit'sablueElCamino
KevinNealon1,133,135,0,107,133,3211,3990,78,licenseplatessoanywaythisyearIdecidedIwouldliketotakemorerisksinlifeinmywristsI'mtalkingabouttrynewrestaurantsthereisarestaurantmyneighborhoodgreenrestaurantandI'vebeengoingbythisplaceforthelastX.yearsInevertrieditandtwoweeksagoIsaidyouknowwhatI'mgonnagiveitashotandIdidn'tguesswhathorriblehorriblefoodIthinkit'sanail
KevinNealon1,150,152,0,135,150,4051,4500,56,butnotgoodnotgoodbutyouknowwhatI'mtryingnewfoodsI'veafriendthatdoesn'ttrynewfoodseatsthesamefoodthedayprettymuchIdon'the'severhadItalianfoodit'soddImeanhealsodoesn'teightythinkshecan'tgetadiseaseifyouhaven'theardofit
KevinNealon1,165,166,0,152,165,4561,4950,44,sometimesmoreanargumentareandI'myouknowangryathimI'lljuststartyellingoutrarediseaseslikediverticulitisBarbaraMalaysiaandIcan'tthinkofararediseasearegoingtotellyoudishyouknowhedoesn'tknowhowthe
KevinNealon1,171,173,0,166,171,4981,5130,12,diseaseshutupthesegoodbyetohishouserightnowwiththe
KevinNealon1,199,200,0,173,199,5191,5970,64,I'mnotkiddingaroundthegoalisnotreasonwhatcanIdo%HESITATIONforfacilityBolognesedocksthatjustyouknowboilsomewaterthrownintherebutyouknowwhateveryone'sgottheirownfearsweallhaveourownfearsmineforalongtimeitdoesnotberationalmindwassharksforalongtimebutnomorenow
KevinNealon1,205,206,0,200,205,6001,6150,12,ifyoureadaboutthesechimpanzeeattackstheyripyourfaceoff
KevinNealon1,221,223,0,206,221,6181,6630,33,thecrimeI'mnottalkingaboutthecutelittlechimpanzeewiththesweatervestinthesuspendersthat'sLarryKingI'mtalkingIdon'tknownoneofIamtalkingaboutthatbig
KevinNealon1,235,237,1,223,235,6691,7050,48,forgrownmenthat'sthenumbertheycomeupwithallthetimeit'sforgrownmenitmustofbeenastudyatonepointyouknowtofigurethatouttheystartwithonegrownmanyouknowgetgetgetindicateswiththatsaidlet's
KevinNealon1,248,250,1,237,248,7111,7440,32,nononotooktwogrownmentowomenthreethreethreethreetothegetthefourthecostsixlivesthatstudybutit'sworthittheygottheiranswer
KevinNealon1,271,275,1,250,271,7501,8130,56,butatleastthesharkattackthere'snodramayouknowjustpullsyoudownthere'snomassyoulikecableyeahyougotyourfriendsdon'tevenknowitgoodluckonthebeachyouknowwhere'sKevinIthinkhe'satthesnackbarduringthefirstweekbutwiththeIRAchimpanzeeattack
KevinNealon1,282,385,1,275,282,8251,8460,11,itprobablysneaksupbehindyoulikealittlelittletricycles
MaggieMayaStandUp,6,8,1,0,6,1,180,24,IgotareallyuniquesenseofstyleIliketodresslikeacomicbookcharacterfewpagesbeforesherealizesshehas
MaggieMayaStandUp,11,16,1,8,11,241,330,11,nowIgotlikeafiveyearoldhisdadhas
MaggieMayaStandUp,26,29,1,16,26,481,780,29,usuallywhenpeoplewillcallmelikeinterestStangerquirky%HESITATIONbecomingsassyaboundssassydoesn'thaveadefinitionIknowthatifIlookeditupbecauseI'm
MaggieMayaStandUp,35,36,1,29,35,871,1050,12,sowe'regonnacanFasimeansaucywithoutrightsaucymeanspart
MaggieMayaStandUp,39,42,1,36,39,1081,1170,6,lookupherPhoenicianifsassy
MaggieMayaStandUp,44,54,1,42,44,1261,1320,3,IlluminatiIbelieve
MaggieMayaStandUp,59,66,1,54,59,1621,1770,20,likeeventhoughthere'snotacleardefinitionwestillknowwhatsassymeansrightliketheyjustcan'tput
MaggieMayaStandUp,77,81,2,66,77,1981,2310,40,thearticleFAQyoubunchgrowingupI'mfromtheRioGrandeValleyIwastheonlyblackkidgrowingupnoonewasreallyracisttomeoranythingtheyweresotohaveascaryspiceforthey
MaggieMayaStandUp,94,97,2,81,94,2431,2820,42,andIthinktheyweretoobusybeingracisttotheirownrespectiveraceslikeselfracismisthebigthingaboutthisiswhatI'venoticeddidyouguysknowthatthederogatorytermforawhitegirliswhitegirl
MaggieMayaStandUp,104,105,2,97,104,2911,3120,21,sisterisintheaudiencelistenupifsomeonecallsyouawhitegirlbeyourfacethat'snotyourfriend
MaggieMayaStandUp,112,116,2,105,112,3151,3360,21,ofyoushotshavebeenfiredalsoifyou'rebeingcalledthatyoushouldmaybeputyourshoesonyourin
MaggieMayaStandUp,119,122,2,116,119,3481,3570,8,writegirlstaffheretobanknotCoachella
MaggieMayaStandUp,143,147,2,122,143,3661,4290,62,nooneisreallyracestomeandI'musingthatwordcorrectlybecauseracistifaverymisusewordIhearwrongdefinitionsallthetimealwaystowrongdefinitionsfirstwhenIhearifanythingthatevenmentionsthewordblackispotentiallyracistI'llhaveyourpeoplehavingconversationswillbelikeIdon'tevenlikeblackpepper
MaggieMayaStandUp,149,153,2,147,149,4411,4470,3,wellitwasn't
MaggieMayaStandUp,156,160,2,153,156,4591,4680,13,you'rereferringtohalfofthegroupofthankpushitasblack
MaggieMayaStandUp,174,185,2,160,174,4801,5220,44,theseconddefinitionIhearpeopleusethewordracisttodescribewhenawhitepersondoesblackpeoplestuffhowisitracistforawhitepersontodoblackpeoplestuffbutit'snotracistIthinkthatthere'sblackpeoplestuff
MaggieMayaStandUp,188,190,2,185,188,5551,5640,10,eggswhiteguiltbuthiI'mgonnagoaheadcontinue
MaggieMayaStandUp,203,207,2,190,203,5701,6090,36,anytimepeopletalkaboutblackpeoplestarveforactingblackit'salwaysthesamethingI'venoticedthisit'salwaysjivetalkinhitWalkinneckoractivesnapsifIstopyouwouldseeona
MaggieMayaStandUp,213,225,2,207,213,6211,6390,17,nooneeversaysLumiashecameupwithtwohundredusesfortheP.she'sacting
MaggieMayaStandUp,230,232,2,225,230,6751,6900,15,phonegoingbothstillgotbadjobbutifneedtodigintoblackhistory
MaggieMayaStandUp,235,236,2,232,235,6961,7050,8,PeteaboutitwasthatIwashome
MaggieMayaStandUp,241,242,2,236,241,7081,7230,19,notmepersonallybutpeopleofmyskintonecurlpatternwefixyeahwestandsoyou'rewell
MaggieMayaStandUp,255,256,2,242,255,7261,7650,46,%HESITATIONit'sfunnythekindofthingthatyou'llnoticewhenyou'reactuallypayingandwhatyou'llnoticenotallinspiringphrasesareinspirationallikeyou'veallheardtheonedancelikenoone'swatchingsomeoneprobablyputitonyourFacebookwhilethebutterflystart
MaggieMayaStandUp,263,266,2,256,263,7681,7890,13,notinspirationaleverythingliterallysaidHeyyoushouldbeyourselfbutinprayer
MaggieMayaStandUp,275,286,2,266,275,7981,8250,34,youshouldbeyourselfregardlessofwho'sthereregardlessofwho'swatchingbadatthepointthisisaseparateIthinktheyshouldchangeittodancelikeyouarenotthefather
MaggieMayaStandUp,290,291,2,286,290,8581,8700,11,notasingleoneofyouknowamoreuninhibiteddance
MaggieMayaStandUp,296,297,2,291,296,8731,8880,15,theonethatfollowsthefactthatanationaltelevisionaudiencerobinyou'renotpaying
MarinaFranklin,6,7,1,0,6,1,180,20,I'mactuallyI'mlosingweightoflostalotofweightrecently%HESITATIONbecauseIjustbrokeupwithmy
MarinaFranklin,9,11,1,7,9,211,270,4,nonothat'sjust
MarinaFranklin,14,16,1,11,14,331,420,10,howIdoityouknowwhenI'mnotI
MarinaFranklin,23,33,1,16,23,481,690,19,ifI'minarelationshipwithyouandyouseemedoanairsquatsandsitupsit's
MarinaFranklin,35,36,1,33,35,991,1050,5,theoneIreallywant
MarinaFranklin,42,43,1,36,42,1081,1260,15,andwhenhefallsinlovewithathinversionofwhoIamowned
MarinaFranklin,44,50,1,43,44,1291,1320,2,I'mgonna
MarinaFranklin,52,53,1,50,52,1501,1560,7,andI'mgonnagetreallyfatI
MarinaFranklin,62,66,1,53,62,1591,1860,24,I'mgonnagetthatkindoffatlikegoinghomelikeiftheyeverhavetomovemetheyhavetothinkaboutit
MarinaFranklin,68,69,1,66,68,1981,2040,4,thatkindofthing
MarinaFranklin,71,72,1,69,71,2071,2130,6,andthemasitonthat
MarinaFranklin,73,75,1,72,73,2161,2190,0,
MarinaFranklin,76,78,1,75,76,2251,2280,2,withmy
MarinaFranklin,79,81,1,78,79,2341,2370,4,justgoingtowatch
MarinaFranklin,84,86,1,81,84,2431,2520,8,andI'mgonnatellthemyouain'tgoing
MarinaFranklin,88,90,1,86,88,2581,2640,5,andthat'showIkeep
MarinaFranklin,94,97,1,90,94,2701,2820,20,Ilikethismenwhoareleftsomeofthemenwillneverlaughedatthisbecausethey'relikethat
MarinaFranklin,102,104,1,97,102,2911,3060,9,isnotfunnymetodayI'mfreewhata
MarinaFranklin,105,107,1,104,105,3121,3150,4,outfromunderher
MarinaFranklin,113,115,1,107,113,3211,3390,10,mylastboyfriendwaswhiny%HESITATIONthat'ssomethingwe'redoing
MarinaFranklin,118,119,1,115,118,3451,3540,8,hehadneverbeenaroundblackpeoplethat
MarinaFranklin,120,122,1,119,120,3571,3600,2,we'renot
MarinaFranklin,125,126,1,122,125,3661,3750,7,we'renotIgoplacesandI
MarinaFranklin,127,130,1,126,127,3781,3810,0,
MarinaFranklin,132,133,1,130,132,3901,3960,0,
MarinaFranklin,136,138,1,133,136,3991,4080,9,likeIdidashowonetimewewere
MarinaFranklin,145,147,1,138,145,4141,4350,20,soIaskthatquestionoflikeotherblackpeoplehereinthiswoman'sanswerwasgreattuneslikeall
MarinaFranklin,149,151,1,147,149,4411,4470,5,theyarealloverthe
MarinaFranklin,153,156,1,151,153,4531,4590,6,thatisnothowyouanswer
MarinaFranklin,166,168,1,156,166,4681,4980,29,butyeahhehadn'thadtheexperienceandsoitwasafunrelationshiplikecultureculturallylikeIwouldcatchandsometimeslikejuststaringlikeatmy
MarinaFranklin,173,174,1,168,173,5041,5190,13,youknowjustlookinglikeheneverreallydealtwithifyoulook
MarinaFranklin,177,185,1,174,177,5221,5310,7,soItoldhimonetimetouch
MarinaFranklin,188,189,1,185,188,5551,5640,5,jeansinhislegand
MarinaFranklin,191,192,1,189,191,5671,5730,5,onetimehejustpatted
MarinaFranklin,193,196,1,192,193,5761,5790,0,
MarinaFranklin,198,200,1,196,198,5881,5940,6,governmentandIwaslookinglike
MarinaFranklin,202,205,1,200,202,6001,6060,4,goodsoweneed
MarinaFranklin,207,208,1,205,207,6151,6210,4,ahintnota
MarinaFranklin,216,218,1,208,216,6241,6480,22,soIactuallyImaybegoingbacktoblackit'syouknowit'stimenowtobringitbacktothe
MarinaFranklin,220,221,1,218,220,6541,6600,5,nohopesomeyoungbrothers
MarinaFranklin,226,229,1,221,226,6631,6780,15,yeahIwentonadatewiththebrother%HESITATIONblackguyjustincase
MarinaFranklin,231,239,1,229,231,6871,6930,9,wanttoleaveyoulikewhileyouknowshe
MarinaFranklin,244,246,1,239,244,7171,7320,13,aweirdgiveupwouldn'tlikeyouknowwhythefamilyalreadyknows
MarinaFranklin,265,277,2,246,265,7381,7950,58,let'sjustdothisbutIdidIwentonadatewiththebrotherbutIwasIamhewastooyoungformeandIcouldtellbecausewewereoutonthedatewewenttoCentralParkwe'rewalkingaroundandthisolderblackwomanshesawsshekeptitrealshe'slike
MarinaFranklin,282,283,2,277,282,8311,8460,11,nowyouknowyouwaysbothsabiwiththatlittleboy
MarinaFranklin,286,287,2,283,286,8491,8580,5,shemademefeelso
MarinaFranklin,288,291,2,287,288,8611,8640,5,addressandallthisis
MarinaFranklin,292,296,2,291,292,8731,8760,0,
MaryMack,8,10,2,0,8,1,240,18,IIneedtobeherebecauseIwanttodogreasingclarinetsothat'swhyIdo
MaryMack,21,25,2,10,21,301,630,30,clarinetnevercameinhandyforanythinginUSmedialikeyou'redrivingandthenyouhitadeerandIyoudon'thaveacrowbarinyourtrunkto
MaryMack,33,41,2,25,33,751,990,23,lasttimeIhitadeer%HESITATIONIhadmyclarinetwithmeandIonlygotthroughliketwosongsinEngland
MaryMack,49,59,2,41,49,1231,1470,16,wellandnotdoingShawnnasickpeopleotherplacesappreciatemeforwhat'sontheinside
MaryMack,65,67,2,59,65,1771,1950,12,nojoiningwithIdon'twearlinetomakeatolook
MaryMack,77,78,2,67,77,2011,2310,24,Clintonandthenthere'salwayssomeyogawho'ddoneherewhothey'regivingmebadthenadviselikeallMaryyougotonthere
MaryMack,81,82,2,78,81,2341,2430,0,
MaryMack,86,87,2,82,86,2461,2580,0,
MaryMack,91,93,2,87,91,2611,2730,2,duringthe
MaryMack,97,106,2,93,97,2791,2910,9,rightsometimesseveraldaysgobybeforeIrealize
MaryMack,108,119,2,106,108,3181,3240,2,where'sties
MaryMack,121,129,2,119,121,3571,3630,6,howdoyougowiderover
MaryMack,132,135,2,129,132,3871,3960,0,
MaryMack,138,139,2,135,138,4051,4140,0,
MaryMack,142,144,2,139,142,4171,4260,5,allonfrombigarea
MaryMack,147,149,2,144,147,4321,4410,0,
MaryMack,155,157,2,149,155,4471,4650,9,nonnaImeanjustjustclaimtoveryvague
MaryMack,160,164,2,157,160,4711,4800,0,
MaryMack,167,177,2,164,167,4921,5010,4,Idon'tthinkin
MaryMack,183,186,2,177,183,5311,5490,8,theywillsayuponfromthewoodsI'm
MaryMack,191,194,2,186,191,5581,5730,13,mymomstilllivesinthewoodsshetookheartattacksthattheir
MaryMack,197,201,2,194,197,5821,5910,6,shecarriedonwithaspirinhot
MaryMack,208,216,2,201,208,6031,6240,10,naturalmaybelikeIwouldcomealcoholicI'dcallit
MaryMack,226,233,2,216,226,6481,6780,25,peopledon'tbelieveinwesternmedicinesomepeopledon'tevenlikeantidepressantsbutforawhilemymomwastakenonandIfelt
MaryMack,240,247,2,233,240,6991,7200,5,andIdidownerspregnant
MaryMack,257,260,2,247,257,7411,7710,23,andstillIleannhereandtheladywhoIpaytolistentometaxes%HESITATIONactuallytheladywhointhe
MaryMack,264,266,2,260,264,7801,7920,8,somebodygotagrantforbeingonstate
MaryMack,269,270,2,266,269,7981,8070,0,
MaryMack,283,288,2,270,283,8101,8490,26,bewarerememberthatonetimeIknewthisgalwhoisbornwithyourthumbandindexfingerstackedtogetherjustlikethatyeahIlike
MaryMack,294,298,2,288,294,8641,8820,4,yeahIwasfrozen
MaryMack,300,304,2,298,300,8941,9000,0,
MaryMack,306,307,2,304,306,9121,9180,6,andthenmyplanmyhead
MaryMack,322,325,2,307,322,9211,9660,27,IwillletmereviewandsomehubpartingadviceifIcould%HESITATIONdon'tletpeoplelackkindyouokayIdidn'tgetanewmodel
MaryMack,330,335,0,325,330,9751,9900,0,
MatthewBroussard,4,5,0,0,4,1,120,16,Iguessthat'sgoingtoaddressthisuptop%HESITATIONIlooklikeadouchebag
MatthewBroussard,8,9,0,5,8,151,240,13,it'snotajokeIjustwannamakesureyouknowthatI
MatthewBroussard,11,12,0,9,11,271,330,5,itI'veseenmirrorsI
MatthewBroussard,15,16,0,12,15,361,450,11,evenstartedtalkingmostofyoualreadydidn'tlikemeand
MatthewBroussard,20,22,0,16,20,481,600,14,becauseeightiesmovieshavetaughtyounottrustsomeonewithmyhairandbone
MatthewBroussard,27,28,0,22,27,661,810,16,II'mexcitedIrecentlyjoinedasupportgroupforpeopletopeekinhighschool
MatthewBroussard,31,37,0,28,31,841,930,3,it'scalledcrossfit
MatthewBroussard,39,40,0,37,39,1111,1170,6,that'snotajokeactuallydo
MatthewBroussard,48,49,0,40,48,1201,1440,31,thecrazypartaboutitislikeIdon'tthinktheworkoutsaregoodforyouliketheysoundliketheywerewrittenbyanundercoverchiropractortryingtodrumup
MatthewBroussard,53,54,0,49,53,1471,1590,17,twiceyourbodywhenyougonnapickitupsetitdownthenscreamlikeawounded
MatthewBroussard,57,58,0,54,57,1621,1710,7,okay%HESITATIONwithoutformnotimefor
MatthewBroussard,61,62,0,58,61,1741,1830,7,andtrytolivewithyourback
MatthewBroussard,65,68,0,62,65,1861,1950,10,thatthatsoundskindofpapaldon'tbea****
MatthewBroussard,87,96,0,68,87,2041,2610,55,IthinkyeahIthinkscientistsdeservemorecreditIthinktheyhaveareallycooljob%HESITATIONhere'swhyEllenthisrecently%HESITATIONtheG.spot%HESITATIONtheG.inG.spotifyoudon'tknowstandsforGrafEnbergafterdoctorgraphingBergtheanatomistwhodiscovereditandthenameitafter
MatthewBroussard,100,101,0,96,100,2881,3000,13,inthedifferencebetweenfoundtheG.spotandfoundedtheG.spot
MatthewBroussard,103,112,0,101,103,3031,3090,10,realguytriedtolookhimupbuthardto
MatthewBroussard,116,117,0,112,116,3361,3480,16,that'snotyouactuallyIdidn'tlookhimupbecausedon'tGoogleyourheroesnoI
MatthewBroussard,128,129,0,117,128,3511,3840,40,Idon'tknowhisfirstnameorwherehe'sfromandIreallydon'tknowwhathelookslikebecauseinmymindIalreadyhavethispictureofthisguywho'sjustbarelyadoctorgoinglikesleevelesslab
